GeneID	SRR1957124.tab.exon	SRR1957124.tab.intron	SRR1957125.tab.exon	SRR1957125.tab.intron	SRR1957183.tab.exon	SRR1957183.tab.intron	SRR1957186.tab.exon	SRR1957186.tab.intron	SRR1957188.tab.exon	SRR1957188.tab.intron	SRR1957191.tab.exon	SRR1957191.tab.intron	SRR1957192.tab.exon	SRR1957192.tab.intron	SRR1957193.tab.exon	SRR1957193.tab.intron	SRR1957195.tab.exon	SRR1957195.tab.intron	SRR1957197.tab.exon	SRR1957197.tab.intron	SRR1957198.tab.exon	SRR1957198.tab.intron	SRR1957200.tab.exon	SRR1957200.tab.intron	SRR1957201.tab.exon	SRR1957201.tab.intron	SRR1957202.tab.exon	SRR1957202.tab.intron	SRR1957203.tab.exon	SRR1957203.tab.intron	SRR1957205.tab.exon	SRR1957205.tab.intron	SRR1957206.tab.exon	SRR1957206.tab.intron	SRR1957207.tab.exon	SRR1957207.tab.intron	SRR1957208.tab.exon	SRR1957208.tab.intron	SRR1957209.tab.exon	SRR1957209.tab.intron
ENSG00000121410.7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121413.8	8	3	8	5	10	4	7	6	1	0	9	0	6	9	0	1	4	2	6	6	3	4	3	3	3	0	7	6	4	8	2	3	4	2	6	3	1	6	10	2
ENSG00000121417.9	4	1	6	3	4	1	10	0	0	1	1	0	2	1	1	0	2	2	4	1	9	0	1	1	1	0	1	0	8	0	8	4	8	2	4	1	3	4	3	1
ENSG00000121440.10	11	126	3	8	7	60	11	155	0	3	14	64	8	62	0	2	3	92	2	71	17	470	1	74	12	54	11	105	0	3	13	294	2	20	1	14	8	58	33	495
ENSG00000121446.13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121454.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121481.6	2	5	6	9	5	6	13	13	4	0	2	1	3	8	4	2	2	7	1	20	2	9	4	3	2	1	3	7	3	2	4	5	2	11	4	7	2	7	1	5
ENSG00000121486.7	4	4	4	13	6	5	1	1	4	0	1	1	4	0	4	1	4	4	4	11	9	3	5	5	15	0	4	3	5	1	5	10	8	12	3	12	5	4	5	11
ENSG00000121542.7	0	7	3	23	3	3	1	6	0	1	2	1	1	6	0	2	2	6	1	14	1	18	1	7	0	1	1	8	2	7	0	21	3	18	0	16	2	3	3	16
ENSG00000121552.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	5	0	3	0
ENSG00000121570.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
ENSG00000121577.9	1	2	1	0	1	2	0	0	0	0	66	14	0	0	0	0	1	0	0	1	4	1	1	0	6	1	2	1	0	2	0	2	0	1	1	1	0	1	1	1
ENSG00000121578.8	0	2	0	1	1	0	0	2	0	2	1	1	1	4	1	0	0	5	0	5	0	2	0	1	0	0	0	8	0	2	0	14	1	7	2	3	2	6	0	7
ENSG00000121579.8	6	15	1	21	3	6	3	6	1	4	2	0	2	6	2	1	3	4	3	10	1	12	2	3	6	7	2	12	4	6	8	20	4	34	3	17	2	13	1	12
ENSG00000121594.7	0	0	0	1	0	0	0	5	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	3	7	15	1	1	5	5	0	0	2	0	0	0
ENSG00000121621.6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	2	3	6	21	2	2	0	0	0	0
ENSG00000121634.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121644.14	10	12	14	33	2	11	5	11	2	4	7	7	12	17	6	14	7	40	14	22	10	17	3	10	8	1	9	27	6	11	11	8	11	34	19	36	7	19	15	41
ENSG00000121653.7	4	1	15	7	28	5	43	15	0	0	0	0	0	0	1	0	1	1	0	0	0	0	6	1	0	0	0	0	0	0	1	2	0	0	3	0	1	3	2	1
ENSG00000121671.7	11	9	26	15	18	9	31	13	8	9	30	3	24	19	9	18	19	20	5	4	12	16	16	7	39	4	10	15	19	11	13	10	15	9	20	13	15	40	16	11
ENSG00000121680.11	1	3	0	1	1	3	1	1	1	0	0	2	1	1	0	1	3	2	1	1	1	1	0	1	0	0	2	0	0	2	0	3	2	3	0	2	0	0	1	1
ENSG00000121690.5	0	0	0	0	0	0	0	0	4	0	0	0	4	1	4	7	0	0	0	0	1	0	0	0	0	0	7	6	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000121691.4	55	7	2	0	10	8	8	3	80	15	38	1	122	15	143	24	50	19	16	1	30	7	21	5	19	3	60	15	38	17	24	5	16	9	62	12	19	7	18	11
ENSG00000121716.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121741.12	30	83	59	55	21	67	29	46	9	14	10	9	22	49	11	26	20	80	14	29	51	119	22	54	17	19	38	74	27	84	30	73	61	137	60	118	18	68	32	96
ENSG00000121742.11	0	0	10	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	4	3	0	0	0	0	0
ENSG00000121743.3	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121749.11	11	27	13	32	2	16	3	11	1	7	2	2	7	15	4	8	6	24	12	28	13	29	4	16	5	11	7	29	10	25	14	26	9	36	14	28	3	27	7	34
ENSG00000121753.8	3	1	2	2	34	9	53	28	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	19	0	0	0	0	0	1
ENSG00000121764.7	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121766.10	1	14	8	18	5	21	13	19	2	2	1	2	2	16	2	3	3	12	1	13	1	10	3	8	1	3	6	18	7	19	3	14	1	22	12	18	3	10	3	17
ENSG00000121769.3	8	1	2	1	8	3	20	2	1	1	241	31	7	0	0	0	2	0	0	0	4	0	4	1	107	8	0	0	6	0	1	0	0	0	1	1	2	0	6	1
ENSG00000121774.13	21	9	16	20	15	17	17	38	10	5	3	6	16	13	14	7	15	22	18	19	18	23	9	11	4	2	14	26	23	25	10	21	39	47	17	9	7	20	19	41
ENSG00000121775.13	0	2	1	1	0	4	5	8	2	0	0	1	1	1	0	2	2	1	0	5	1	0	2	4	0	0	1	1	2	2	0	3	2	8	1	2	2	0	2	5
ENSG00000121797.9	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	5	0	1	0	5	0	0	0	1	0	0	0
ENSG00000121807.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	6	0	2	0	0	2	1	0	0	0	0	0	0	0
ENSG00000121848.9	13	23	55	54	24	35	20	11	10	10	43	11	10	18	9	7	15	16	4	17	13	27	5	13	36	17	9	21	13	26	14	24	19	43	15	37	8	22	27	49
ENSG00000121851.8	2	0	4	3	2	0	3	4	0	0	3	0	3	0	3	0	1	0	0	1	3	1	0	0	1	3	2	0	4	2	1	0	5	0	5	1	0	1	2	0
ENSG00000121853.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121858.6	4	6	1	0	0	1	0	0	4	0	1	0	29	22	19	12	33	14	12	8	24	17	14	10	5	1	16	5	10	3	8	8	7	1	11	2	10	15	4	4
ENSG00000121864.5	4	1	8	3	7	1	5	0	0	1	4	0	9	0	3	0	3	1	3	1	7	3	4	2	4	1	4	2	2	1	3	0	2	5	5	0	1	2	3	1
ENSG00000121871.3	0	0	6	3	17	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000121879.3	6	20	18	55	5	19	7	11	5	5	1	5	3	9	1	3	0	30	4	31	4	38	3	6	3	5	3	21	8	18	7	26	13	88	9	35	2	14	4	42
ENSG00000121892.10	27	33	28	58	20	51	12	33	11	17	7	15	9	40	8	23	20	68	34	82	49	61	14	30	13	11	35	60	22	63	43	59	63	105	42	71	29	55	21	83
ENSG00000121895.7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	2	6	23	1	9	3	8	0	0	1	2	0	2
ENSG00000121897.9	0	0	2	1	0	3	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	3	1	0	3	0	0	1	0	2	0	3	1	6	2	4	0	0	0	4
ENSG00000121898.8	2	5	0	0	1	1	0	1	0	0	5	2	2	3	0	0	0	9	3	20	2	11	1	0	1	2	6	22	6	5	9	34	1	8	3	4	3	30	4	12
ENSG00000121900.14	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	6	4	3	1	1	1	0	0	5	1	0	0	7	2	0	1	2	1	2	1	0	0
ENSG00000121903.10	3	2	2	1	5	1	4	0	0	0	2	1	1	0	0	1	0	0	1	1	3	0	1	1	2	0	5	1	2	1	3	3	3	0	3	1	5	1	4	3
ENSG00000121904.13	2	9	2	30	10	72	86	462	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	2	0	0	1	5	0	1	0	0	1	0	0	2
ENSG00000121905.5	0	0	0	0	25	2	51	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000121931.11	0	0	1	4	1	1	1	2	1	0	0	0	0	0	2	2	1	0	2	5	1	1	1	0	0	0	0	2	0	4	0	4	1	10	0	1	0	2	1	0
ENSG00000121933.13	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0
ENSG00000121940.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121964.10	0	49	2	35	1	52	1	68	0	2	0	6	0	28	0	3	1	40	0	19	1	39	2	6	0	19	0	21	1	76	0	37	0	65	0	62	0	24	0	44
ENSG00000121966.6	44	0	2	0	2	0	17	0	9	0	2	0	1	0	3	0	34	1	1	0	1	2	4	0	0	0	12	1	124	4	12	0	50	2	7	0	11	0	5	0
ENSG00000121988.13	1	7	0	8	1	11	2	10	2	0	0	1	2	2	1	4	0	5	0	13	3	17	1	7	0	8	0	9	6	13	0	17	2	23	3	18	1	8	3	18
ENSG00000121989.10	2	9	7	24	2	10	10	20	1	1	1	4	3	13	1	7	7	17	3	15	9	39	8	12	5	2	10	54	2	11	11	30	2	13	11	31	2	18	9	36
ENSG00000122008.11	3	20	3	36	2	17	2	10	0	4	1	2	0	8	0	4	0	14	3	15	4	28	3	4	3	9	2	13	3	22	3	26	0	36	7	33	2	14	3	30
ENSG00000122012.9	0	1	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	2
ENSG00000122025.10	0	0	15	11	10	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	1	5	6	0	3	5	2	0	0	0	1	0	0
ENSG00000122026.6	0	4	1	3	0	4	0	1	0	1	0	2	1	5	0	0	0	4	0	2	1	1	0	2	0	0	0	7	0	0	0	3	0	6	0	3	1	3	0	0
ENSG00000122033.10	4	0	5	9	4	3	3	3	1	0	2	1	5	4	1	3	0	1	2	5	1	8	8	1	6	2	9	3	5	7	6	4	2	18	4	8	1	4	3	0
ENSG00000122034.8	5	0	5	2	4	1	4	2	6	0	18	0	8	0	8	0	5	1	3	0	3	0	15	1	18	0	12	0	15	2	12	2	18	10	5	0	3	0	5	2
ENSG00000122035.6	1	0	1	0	2	0	0	0	0	0	3	0	2	0	1	0	1	0	0	0	0	0	3	0	1	0	6	0	1	0	0	0	0	0	1	0	1	0	2	0
ENSG00000122042.9	8	14	28	26	22	18	15	12	7	8	3	1	11	12	9	7	10	23	11	18	18	28	9	12	20	6	13	26	9	23	11	60	14	82	26	34	13	23	15	53
ENSG00000122043.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000122068.8	6	8	14	8	4	5	10	6	3	1	8	3	7	4	2	1	4	6	4	7	7	4	3	2	14	2	10	3	9	3	1	7	6	12	10	9	5	3	6	4
ENSG00000122085.12	0	3	0	4	0	3	0	4	0	0	0	0	0	2	0	2	0	5	0	1	0	3	0	4	0	0	0	1	0	3	0	3	0	9	0	6	0	0	0	0
ENSG00000122121.6	0	0	0	0	0	0	0	0	12	0	2	0	118	9	25	1	2	0	2	0	0	0	0	0	0	0	68	12	0	0	0	1	0	0	2	0	2	0	0	0
ENSG00000122122.9	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	7	7	1	0	0	0	0	0	0	0	0	5	26	12	1	1	22	23	0	0	2	0	0	1
ENSG00000122126.11	23	6	14	6	20	0	24	4	5	4	1	3	8	1	6	5	12	6	15	8	15	12	11	3	7	2	19	12	9	2	15	8	7	6	22	12	13	6	21	6
ENSG00000122133.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	16
ENSG00000122136.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122140.6	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000122145.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ENSG00000122176.10	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	4	0	4	1	5	0	5	0	3	1	2	1	7	1	0	0	8	0	9	4	3	1
ENSG00000122180.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122188.8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	4	3	5	0	6	2	0	0	0	1	1	0
ENSG00000122194.14	1	0	0	0	0	0	0	0	250	4	0	0	195	14	698	53	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122203.10	12	3	11	3	16	5	20	2	7	2	6	2	51	7	10	1	16	3	5	1	11	3	11	2	12	0	8	4	7	1	8	2	6	5	11	3	6	2	9	5
ENSG00000122218.10	47	24	30	11	41	26	39	16	36	19	29	4	32	19	44	11	37	23	42	31	43	26	42	17	26	4	78	39	40	22	55	35	30	34	49	19	51	40	31	40
ENSG00000122223.8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	3	2	0	0	0	0	0	1	0	0	1	2	11	11	0	1	0	0	0	0	0	1	0	0
ENSG00000122224.13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	1	0	2	3	0	0	2	2	11	16	0	3	5	8	0	0	3	6	0	0
ENSG00000122254.6	0	0	0	0	3	8	2	11	0	0	0	0	0	0	0	0	1	13	0	0	1	8	0	0	0	0	0	1	0	6	0	1	0	1	0	1	0	2	1	1
ENSG00000122257.14	6	16	9	22	3	14	6	8	5	3	4	7	1	6	7	8	4	17	16	107	6	18	3	19	9	3	5	21	7	15	7	15	13	46	4	27	5	12	5	28
ENSG00000122299.7	11	10	12	7	5	8	1	10	2	3	4	1	3	14	4	1	15	15	11	18	11	12	10	13	3	7	13	8	8	20	11	18	15	25	14	12	11	15	9	15
ENSG00000122335.9	5	1	1	8	2	9	2	2	0	3	3	0	3	2	0	0	4	1	2	2	5	3	4	3	2	1	0	1	3	1	0	6	1	3	2	6	5	3	4	2
ENSG00000122359.13	9	15	15	14	13	14	1	4	5	8	64	21	43	32	6	8	64	51	27	32	35	16	23	14	34	16	34	65	38	26	37	37	37	55	26	11	44	108	25	26
ENSG00000122367.15	0	1	2	5	10	26	1	1	0	0	109	129	0	1	0	0	1	3	0	5	14	24	2	1	290	128	4	10	0	0	9	12	0	2	0	4	3	11	4	19
ENSG00000122375.7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122376.7	11	25	7	18	2	6	2	9	2	1	4	1	6	26	0	13	2	15	2	13	14	28	1	14	3	3	14	26	6	13	4	26	12	12	13	36	2	16	6	12
ENSG00000122378.9	7	3	16	2	18	4	21	13	23	2	16	1	15	3	31	4	8	7	4	8	24	11	9	3	3	0	25	10	4	3	6	2	5	9	13	9	6	8	7	9
ENSG00000122386.6	0	0	0	2	0	2	1	1	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1
ENSG00000122390.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122406.8	51	7	28	8	20	0	50	3	29	3	20	1	30	1	28	1	47	3	17	5	51	4	40	3	24	0	39	6	46	5	32	2	48	8	52	6	36	4	52	2
ENSG00000122417.11	0	15	6	23	3	10	1	13	0	1	2	1	0	11	1	0	4	15	2	6	5	17	0	4	1	2	0	13	0	15	3	15	9	73	5	35	4	30	0	19
ENSG00000122420.5	3	2	0	0	1	0	0	0	0	0	0	0	0	3	0	2	1	6	2	1	5	2	1	0	3	0	0	0	1	0	2	1	0	0	0	1	3	5	11	7
ENSG00000122432.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1
ENSG00000122435.5	2	1	2	8	1	0	0	0	0	1	1	0	0	1	0	1	1	5	2	2	0	6	1	4	0	0	0	3	3	3	3	4	2	14	2	8	0	5	1	5
ENSG00000122477.8	1	1	2	0	1	0	1	1	0	0	3	2	0	1	0	0	0	0	0	0	0	1	0	0	49	19	0	0	0	0	1	0	1	1	0	1	0	0	0	0
ENSG00000122482.16	0	39	18	82	2	35	2	29	3	7	0	14	1	57	1	20	1	76	5	54	1	73	0	43	5	24	3	79	1	67	6	76	7	158	10	112	2	41	4	80
ENSG00000122483.13	1	3	1	2	1	2	1	1	0	1	0	1	1	3	0	2	0	2	0	1	0	5	0	3	0	3	2	1	2	8	0	8	5	35	1	5	1	3	1	2
ENSG00000122484.8	5	13	37	53	11	17	12	14	0	4	2	3	7	13	3	3	2	17	8	26	17	62	9	17	13	9	4	26	5	16	8	28	17	62	10	56	2	21	6	32
ENSG00000122490.14	4	10	1	5	8	5	11	8	10	8	6	1	12	6	12	16	2	11	0	3	3	10	10	9	4	5	4	1	6	7	1	6	1	11	1	7	1	12	3	8
ENSG00000122497.13	2	2	10	4	2	1	5	0	0	4	2	0	2	2	4	2	5	4	3	2	1	10	4	0	1	0	4	3	4	7	3	4	2	3	5	7	4	1	4	7
ENSG00000122507.16	6	45	13	64	8	50	15	56	0	1	2	3	4	22	0	10	11	35	4	26	5	69	1	24	1	19	4	30	4	30	4	47	2	95	18	123	7	41	10	91
ENSG00000122512.10	0	1	0	2	0	1	0	5	0	0	1	0	0	5	0	0	0	3	1	1	0	3	0	1	0	0	2	2	0	1	2	0	1	4	0	3	0	0	0	1
ENSG00000122515.10	2	4	6	3	8	2	15	5	1	1	3	1	2	2	3	0	6	1	3	2	2	1	7	4	2	0	11	2	6	8	5	6	9	4	3	4	3	4	4	1
ENSG00000122543.6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000122545.13	5	28	42	60	15	90	12	31	1	4	2	3	4	19	1	12	6	43	8	35	8	38	6	16	3	13	8	33	13	39	13	42	24	112	12	58	5	32	17	40
ENSG00000122547.6	1	16	3	10	2	22	4	32	1	11	3	2	0	5	1	10	5	30	1	7	5	38	2	5	5	32	11	94	3	13	5	41	8	42	0	4	2	32	3	44
ENSG00000122548.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000122550.13	1	14	4	25	3	11	6	24	1	0	6	6	0	9	0	1	0	3	1	3	2	6	3	1	0	3	2	7	2	4	2	4	2	28	1	8	2	4	1	21
ENSG00000122557.5	5	10	7	10	7	6	12	8	7	2	7	6	10	1	7	3	19	20	11	25	17	19	6	7	8	3	5	13	15	23	5	11	2	33	8	27	7	13	10	24
ENSG00000122565.14	7	4	10	3	6	4	6	5	2	1	3	0	9	2	3	0	2	5	3	3	14	0	1	2	5	0	13	5	12	1	10	1	21	8	6	3	2	1	4	3
ENSG00000122566.16	37	12	53	9	29	3	44	2	28	5	15	2	30	10	27	2	36	13	35	5	38	19	23	6	39	4	50	10	43	12	39	4	89	23	48	11	34	11	51	16
ENSG00000122574.6	3	4	1	0	7	8	9	9	0	1	1	0	0	2	0	0	0	2	0	0	0	0	0	1	13	47	1	7	0	0	3	7	0	0	1	2	1	7	1	4
ENSG00000122584.8	3	136	3	54	3	68	9	159	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000122585.3	2	0	0	0	1	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000122591.7	4	5	2	2	8	6	28	9	8	5	8	1	3	3	3	6	13	20	17	37	5	12	2	6	15	15	7	17	8	20	4	10	5	17	8	14	11	16	12	14
ENSG00000122592.6	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122643.14	0	5	0	11	0	2	1	10	0	1	0	1	0	8	0	6	0	5	0	6	0	11	0	7	0	5	0	9	0	17	0	13	0	30	0	10	0	2	0	12
ENSG00000122644.8	1	0	4	0	1	0	5	0	3	0	0	0	1	0	2	0	2	0	5	0	0	0	6	0	0	0	4	0	1	0	2	0	2	0	5	0	2	0	2	0
ENSG00000122674.8	4	4	1	0	1	2	1	4	0	0	1	0	0	1	0	1	1	3	1	2	0	2	0	2	0	0	1	2	1	2	2	1	1	4	3	1	1	0	3	3
ENSG00000122678.10	1	0	3	1	2	0	2	2	1	0	1	1	3	1	0	1	6	0	0	0	1	4	3	1	4	1	1	0	7	1	3	0	8	8	3	0	0	0	3	3
ENSG00000122679.4	1	4	0	0	1	0	2	3	0	0	7	12	3	8	2	2	7	42	0	0	0	3	0	1	1	1	0	0	0	0	2	8	0	0	3	3	1	3	2	10
ENSG00000122687.13	4	0	1	0	2	0	6	0	2	0	1	0	6	0	3	0	2	0	7	0	6	0	4	0	4	0	3	0	8	2	2	0	2	0	4	0	3	0	3	0
ENSG00000122691.8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	28	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	2	3	2
ENSG00000122692.7	15	5	6	13	13	9	15	8	4	2	7	2	5	10	8	1	10	6	6	9	10	7	4	7	4	2	12	14	12	8	9	6	10	10	10	10	9	10	14	16
ENSG00000122694.11	6	2	2	1	1	4	5	1	5	0	4	0	1	0	1	0	25	19	0	1	5	1	1	1	1	0	7	6	12	7	5	3	4	0	2	0	6	1	13	3
ENSG00000122696.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122705.12	4	14	2	18	8	17	6	9	3	1	2	3	9	16	4	10	3	13	2	12	4	14	5	11	1	2	4	17	1	21	2	11	2	19	4	15	6	8	6	9
ENSG00000122707.7	5	4	3	31	4	13	1	8	1	1	2	2	1	1	0	2	8	3	0	0	6	7	0	3	3	1	5	3	2	4	4	6	2	12	4	8	5	5	8	6
ENSG00000122711.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000122729.14	39	20	9	10	10	3	11	1	33	6	20	3	91	36	47	16	18	14	11	12	14	6	7	3	15	7	45	18	11	8	22	11	6	17	13	10	11	11	16	8
ENSG00000122733.11	0	0	11	1	37	2	48	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0
ENSG00000122735.11	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	33	1	2
ENSG00000122756.10	0	3	5	16	8	22	7	34	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	6	1	1	10	3	0	2	2	2	0	0	0	2	0	3
ENSG00000122778.5	5	7	0	2	7	14	29	34	0	1	3	0	5	16	0	0	2	7	8	22	6	7	8	8	2	0	2	4	0	1	7	4	8	6	3	2	4	15	9	23
ENSG00000122779.12	15	75	7	14	5	18	13	29	10	10	2	3	3	11	8	18	4	18	10	31	13	51	3	13	5	0	4	14	5	16	15	52	16	94	2	21	4	24	7	22
ENSG00000122783.12	2	9	0	12	0	4	0	3	0	2	0	3	0	1	0	2	0	9	0	3	0	2	0	1	0	3	0	6	0	8	1	9	1	10	0	2	0	4	0	7
ENSG00000122786.15	23	79	8	21	3	15	2	6	12	12	6	11	14	22	17	27	8	60	23	190	77	338	2	22	9	17	27	116	10	38	57	179	5	15	27	54	6	50	56	292
ENSG00000122787.10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122824.6	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122852.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122859.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122861.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
