GeneID	SRR1957124.tab.exon	SRR1957124.tab.intron	SRR1957125.tab.exon	SRR1957125.tab.intron	SRR1957183.tab.exon	SRR1957183.tab.intron	SRR1957186.tab.exon	SRR1957186.tab.intron	SRR1957188.tab.exon	SRR1957188.tab.intron	SRR1957191.tab.exon	SRR1957191.tab.intron	SRR1957192.tab.exon	SRR1957192.tab.intron	SRR1957193.tab.exon	SRR1957193.tab.intron	SRR1957195.tab.exon	SRR1957195.tab.intron	SRR1957197.tab.exon	SRR1957197.tab.intron	SRR1957198.tab.exon	SRR1957198.tab.intron	SRR1957200.tab.exon	SRR1957200.tab.intron	SRR1957201.tab.exon	SRR1957201.tab.intron	SRR1957202.tab.exon	SRR1957202.tab.intron	SRR1957203.tab.exon	SRR1957203.tab.intron	SRR1957205.tab.exon	SRR1957205.tab.intron	SRR1957206.tab.exon	SRR1957206.tab.intron	SRR1957207.tab.exon	SRR1957207.tab.intron	SRR1957208.tab.exon	SRR1957208.tab.intron	SRR1957209.tab.exon	SRR1957209.tab.intron
ENSG00000196550.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000196557.6	13	8	0	0	0	0	9	6	0	0	0	0	1	0	1	0	0	1	0	0	17	4	0	1	0	0	2	0	0	0	3	1	0	0	3	1	2	1	10	4
ENSG00000196559.3	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1
ENSG00000196562.10	2	1	6	1	8	4	2	7	3	0	4	1	12	4	7	1	5	6	2	0	4	5	1	1	2	0	4	1	7	9	10	6	2	7	4	4	9	7	42	34
ENSG00000196565.8	0	1	0	0	0	1	7	1	133	2	0	0	0	0	0	0	0	1	6	1	0	2	0	1	0	0	0	0	0	3	0	0	0	2	0	4	0	2	0	6
ENSG00000196566.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000196569.7	24	34	7	20	3	12	6	1	4	0	64	86	2	3	3	2	14	18	39	52	7	33	13	10	15	35	4	13	6	0	23	59	9	10	12	38	18	35	22	49
ENSG00000196576.10	31	1	8	1	14	4	17	7	14	0	14	2	38	3	22	0	35	5	14	2	28	3	24	0	3	0	20	3	51	4	36	6	4	1	12	1	30	3	17	1
ENSG00000196581.6	0	1	6	7	20	14	26	11	0	1	0	0	2	2	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	2	2
ENSG00000196584.2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0
ENSG00000196586.9	9	7	12	24	9	17	7	6	1	2	1	3	17	38	0	5	18	28	2	17	14	23	1	15	0	2	21	35	5	5	15	32	1	2	6	13	7	24	3	13
ENSG00000196588.10	1	51	2	30	6	23	7	40	1	10	1	6	0	11	0	11	1	52	1	30	1	31	1	15	1	10	1	28	9	45	3	43	2	64	5	40	3	49	4	91
ENSG00000196589.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196591.7	2	0	3	2	1	3	10	8	1	1	1	1	0	5	1	1	3	2	4	17	6	6	2	1	2	0	1	5	1	0	4	4	8	7	5	2	1	3	2	2
ENSG00000196593.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196597.7	0	4	9	19	0	6	0	4	1	0	0	1	0	3	1	0	0	1	1	6	1	12	2	1	0	2	0	6	2	3	0	3	4	9	2	8	0	9	0	11
ENSG00000196604.7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196605.3	0	1	0	3	1	3	0	2	0	0	0	0	0	1	0	0	1	6	0	1	0	3	0	0	0	1	2	2	0	2	1	4	2	15	0	0	2	1	0	5
ENSG00000196616.8	32	1	0	0	0	0	0	0	5	0	12	0	17	1	187	11	42	2	1	0	3	0	8	0	9	0	22	1	8	0	20	1	7	0	6	1	8	0	27	1
ENSG00000196620.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000196628.9	14	35	54	235	20	92	37	184	0	2	3	8	2	5	1	8	13	73	12	41	17	62	3	25	6	61	5	49	16	85	18	80	9	72	16	102	7	71	18	149
ENSG00000196632.6	8	3	4	3	7	4	14	9	4	1	1	0	0	3	3	2	0	0	0	0	4	2	1	0	0	0	0	0	0	3	0	0	0	0	1	1	1	2	0	1
ENSG00000196636.7	1	5	1	1	1	1	1	0	0	0	0	2	1	1	0	2	0	3	0	0	1	0	2	4	4	1	1	3	0	3	2	3	2	9	1	6	1	0	0	5
ENSG00000196639.6	3	0	1	0	2	3	0	0	0	0	2	2	1	0	0	1	3	7	0	3	1	3	0	1	0	0	0	2	1	1	0	4	2	1	0	0	3	11	3	15
ENSG00000196642.11	0	0	2	0	5	1	1	2	0	0	2	0	2	0	0	0	0	1	0	0	2	3	1	1	2	1	3	2	1	2	2	1	1	3	3	0	1	0	0	0
ENSG00000196644.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196646.7	2	1	1	4	2	2	0	2	0	0	0	0	0	2	1	1	1	2	0	3	2	1	1	2	0	0	0	4	2	1	0	1	2	3	2	1	1	4	0	0
ENSG00000196648.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196652.7	2	3	4	3	4	1	5	0	2	0	0	0	2	0	1	0	1	1	3	0	2	1	0	2	3	0	0	0	3	0	2	1	5	3	3	1	0	0	4	0
ENSG00000196653.7	0	2	2	1	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	2	1	0	0	0	0	0	1	1	2	1	0	2	0	0	0	0
ENSG00000196655.5	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000196660.6	0	0	1	2	1	0	1	0	4	2	0	0	0	0	10	13	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000196663.11	8	6	3	13	12	22	13	9	3	0	6	1	2	2	0	3	2	2	2	9	7	5	5	11	3	4	3	5	2	5	10	5	4	8	5	10	7	10	6	9
ENSG00000196664.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0
ENSG00000196666.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000196668.3	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196670.9	0	1	1	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	2	0	4	0	1	0	4	0	1	0	1	0	1
ENSG00000196678.9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000196683.6	2	0	2	2	3	1	5	0	1	0	2	1	0	0	0	0	2	1	0	0	0	0	6	0	5	0	2	3	3	0	0	0	1	2	1	1	2	0	5	1
ENSG00000196684.8	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	3	0	1	1	1	0	0	0	0	2	3	8	4	2	1	1	1	1	0	5	0	0	0
ENSG00000196689.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196693.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196696.8	0	0	0	1	0	2	0	3	2	1	0	1	1	1	0	2	2	6	0	6	0	8	1	4	0	1	0	2	0	2	1	3	0	1	0	2	1	3	1	1
ENSG00000196700.3	3	0	4	1	6	0	12	1	3	1	3	0	3	1	2	1	2	0	0	0	1	1	3	0	0	0	3	0	1	0	3	1	4	1	4	0	0	1	6	0
ENSG00000196704.7	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0
ENSG00000196705.4	1	14	0	13	0	0	0	2	0	0	1	1	0	4	0	0	0	10	1	3	1	7	0	4	0	1	0	7	0	8	0	6	0	10	1	9	1	6	1	3
ENSG00000196711.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000196712.12	18	42	25	68	35	31	21	27	7	3	11	6	12	25	15	13	15	32	26	85	17	69	16	16	8	10	18	34	10	21	16	55	19	40	22	96	20	37	20	48
ENSG00000196715.5	2	10	4	11	6	4	9	6	3	0	3	3	1	4	6	9	7	13	4	14	3	9	1	3	4	4	3	7	4	13	4	14	2	17	8	8	3	8	4	9
ENSG00000196724.8	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000196730.8	2	20	3	6	7	25	22	100	6	18	2	0	5	52	8	30	13	95	79	509	3	12	2	8	1	0	9	48	25	80	10	75	22	166	6	29	6	32	2	42
ENSG00000196735.7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	26	0	0	0	0	0	0	0	0	0	8	1	19	0	9	1	14	0	2	0	0	0	1	0
ENSG00000196739.10	1	8	17	18	2	14	0	3	5	6	0	3	9	15	6	8	1	4	1	6	4	5	0	1	0	1	2	8	1	0	9	11	8	9	1	5	7	5	20	26
ENSG00000196743.4	10	0	6	1	3	0	2	0	3	1	6	0	5	0	4	0	21	0	60	2	8	1	4	0	2	0	11	1	21	3	13	1	6	44	2	0	2	0	8	0
ENSG00000196748.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196754.6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
ENSG00000196756.7	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	2	4	4	0	0	0	2	1	0
ENSG00000196757.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196758.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196774.3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000196776.10	10	3	30	26	40	14	32	9	3	1	5	2	4	5	6	3	44	14	12	8	31	19	9	3	1	1	11	8	18	18	9	17	22	35	18	17	6	13	10	15
ENSG00000196777.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196781.9	5	31	1	4	3	14	5	17	5	28	0	3	0	3	1	22	1	6	0	6	1	26	2	17	1	5	3	13	5	28	1	12	0	3	1	15	2	12	3	33
ENSG00000196782.8	1	92	3	123	2	43	1	24	0	5	0	3	0	18	0	34	1	61	0	78	0	185	1	67	0	4	0	97	0	37	1	57	2	134	1	62	1	105	0	173
ENSG00000196792.7	2	27	10	22	2	15	5	26	3	15	0	9	3	53	2	23	3	27	2	35	10	35	3	22	7	17	3	41	4	35	6	45	5	37	6	32	2	42	3	71
ENSG00000196793.9	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	2	1	0	1	0	0	0	4	0	1	0	0	0
ENSG00000196796.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196800.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196805.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196810.4	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	3	1	0	1	2	1	1
ENSG00000196811.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196814.10	2	14	6	11	13	49	16	29	0	2	3	1	1	5	3	11	7	51	2	54	3	16	1	7	6	3	2	16	6	44	1	13	3	23	1	10	1	29	2	31
ENSG00000196821.5	15	13	12	15	16	14	14	7	7	10	16	0	17	7	11	10	23	13	6	15	10	19	8	10	28	3	10	14	13	14	8	19	7	10	14	11	15	14	8	13
ENSG00000196826.7	0	0	0	3	0	3	0	2	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	3	0	1	0	0
ENSG00000196834.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196839.8	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	2	5	29	0	0	0	0	0	1
ENSG00000196843.11	1	0	0	1	1	0	2	0	1	0	7	2	4	0	2	1	8	19	0	3	0	2	0	1	0	4	1	3	11	5	1	5	3	5	2	0	2	6	4	8
ENSG00000196844.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196850.4	1	9	1	1	3	3	0	2	0	4	4	1	2	3	0	3	0	6	3	2	1	3	0	2	4	11	1	11	1	8	2	6	2	11	1	3	3	17	4	4
ENSG00000196860.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000196862.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196865.4	13	2	12	7	3	2	7	0	2	0	14	3	7	1	7	1	7	0	10	5	14	8	9	4	7	1	11	5	4	6	12	10	11	11	11	5	9	0	10	7
ENSG00000196867.3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000196872.6	0	0	1	1	2	19	1	5	0	0	0	0	0	0	0	0	1	5	0	2	1	0	0	8	0	0	0	2	0	1	2	9	0	1	1	2	4	17	0	2
ENSG00000196873.11	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	2	0	3	0	2
ENSG00000196876.9	2	4	16	57	49	44	14	34	1	0	0	0	1	3	2	10	0	1	0	0	1	3	0	0	0	0	0	0	1	2	0	3	1	6	0	0	0	2	0	0
ENSG00000196878.8	3	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	14	0	2	0	8	1	9	0	2	2	4	3	0	0	6	3	2	1	0	0	5	12	0	1
ENSG00000196900.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196911.5	2	4	3	13	5	5	10	6	2	0	0	1	2	7	0	0	0	7	0	1	3	8	1	6	0	0	1	4	3	9	4	2	3	19	5	10	0	4	2	9
ENSG00000196912.8	1	4	2	20	1	6	5	15	0	1	0	1	0	0	0	0	3	9	1	1	0	10	0	2	0	0	2	1	2	6	3	16	3	28	2	8	2	7	0	11
ENSG00000196914.4	46	31	64	39	45	17	52	18	21	14	36	7	58	64	39	20	30	46	47	58	52	37	28	10	19	24	41	24	30	15	32	41	17	11	65	58	32	34	39	50
ENSG00000196917.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
ENSG00000196922.6	1	0	3	3	3	1	1	2	1	1	1	1	1	0	4	0	1	1	2	0	5	2	2	0	7	0	4	2	4	1	6	3	2	3	8	3	1	0	1	0
ENSG00000196923.9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	4	2	1	0	2	0	3	0	0	1	2	2	0	0	0	0	1	1	6	3
ENSG00000196924.10	47	0	6	1	12	0	27	6	29	0	64	0	27	0	13	0	213	10	33	1	416	6	63	1	38	0	298	6	159	3	489	4	52	5	28	0	89	2	499	14
ENSG00000196927.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000196932.7	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	3	0	0	0	0	0	0	2	5	8	0	0	0	0	0	1	0	0	1	0
ENSG00000196935.4	3	19	1	12	6	8	9	58	0	1	1	3	0	10	0	3	1	27	0	15	1	21	2	36	0	3	2	18	1	18	1	38	1	2	1	49	1	33	0	35
ENSG00000196937.6	1	3	2	5	3	4	1	5	1	1	0	0	0	2	2	0	0	6	1	11	3	6	2	5	0	1	7	45	1	10	1	12	0	9	2	22	0	19	3	9
ENSG00000196943.8	1	1	1	0	0	0	0	0	1	0	1	0	1	0	2	0	1	0	2	0	0	0	3	0	1	0	3	2	2	0	2	0	1	1	0	1	2	0	1	1
ENSG00000196946.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196950.9	1	5	6	16	8	7	6	5	0	0	1	0	0	0	0	2	4	1	3	2	20	17	0	1	3	0	0	3	5	9	2	3	3	24	8	19	2	1	3	1
ENSG00000196954.8	4	2	0	0	0	0	0	0	0	0	2	1	1	0	4	1	6	2	7	5	4	1	7	1	2	0	5	2	7	4	3	1	7	2	1	0	4	1	2	0
ENSG00000196961.8	14	5	6	2	12	0	17	1	10	0	8	0	6	1	1	0	8	4	4	3	2	2	3	0	6	0	7	1	9	2	10	1	3	1	1	1	6	0	9	2
ENSG00000196967.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196968.6	0	1	1	1	2	1	1	1	0	1	3	0	0	1	0	0	3	1	3	3	2	2	0	1	0	0	1	1	1	1	2	0	1	1	1	1	1	0	2	0
ENSG00000196970.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000196972.6	1	0	1	0	6	0	1	0	0	0	1	0	2	0	0	0	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000196975.10	1	6	0	3	1	6	0	3	1	4	0	1	8	8	7	12	6	16	7	119	3	11	2	6	2	5	9	27	2	4	5	29	2	8	2	16	3	12	4	13
ENSG00000196976.5	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196979.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196987.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196990.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196993.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196998.11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0
ENSG00000197006.9	11	16	2	2	3	4	8	10	1	3	2	2	12	5	0	3	8	6	3	6	6	6	6	3	5	0	5	4	6	7	6	11	6	26	8	5	8	9	1	9
ENSG00000197008.5	2	4	10	10	3	9	0	9	0	0	0	2	1	5	0	1	0	5	2	1	0	7	0	3	0	3	0	9	0	5	4	3	3	15	2	3	0	8	0	4
ENSG00000197013.5	0	7	0	3	0	1	0	3	0	0	0	2	0	6	0	2	0	8	0	5	0	4	0	1	0	0	0	1	0	5	0	0	0	4	0	7	0	5	0	1
ENSG00000197016.7	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000197019.4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	2	0	2	0	1	1	0	0	0	0	0	0
ENSG00000197020.6	1	1	6	6	1	5	2	0	0	1	0	0	0	5	0	1	0	2	1	3	2	5	0	0	0	2	1	2	5	12	0	1	4	6	1	3	0	4	1	8
ENSG00000197021.4	0	3	1	0	3	0	3	0	0	1	0	0	4	2	0	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	2	0
ENSG00000197024.4	4	1	5	0	5	1	6	4	1	0	2	0	3	0	2	0	3	2	4	0	4	0	1	3	2	0	4	6	4	2	5	1	4	5	5	1	3	0	3	2
ENSG00000197037.6	1	0	1	3	1	3	0	1	1	1	2	0	1	0	0	1	1	0	2	1	2	1	2	0	1	1	3	2	1	1	0	1	1	10	1	3	0	0	2	0
ENSG00000197038.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197043.9	15	2	6	7	6	11	2	26	4	6	12	3	4	4	28	3	12	13	11	28	4	10	5	7	21	4	5	11	22	21	7	8	17	26	10	9	3	10	8	14
ENSG00000197044.6	0	2	7	2	2	3	1	1	0	0	1	2	2	1	0	0	0	1	1	2	2	1	0	2	0	0	0	1	1	1	1	0	2	1	1	3	0	1	1	1
ENSG00000197045.8	5	0	18	0	9	0	4	0	3	0	4	0	8	2	1	0	2	0	6	0	4	0	4	0	0	0	13	1	9	1	2	0	2	0	6	2	1	0	4	2
ENSG00000197046.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197050.6	0	4	0	5	0	6	0	10	0	1	0	3	0	4	0	4	0	3	0	7	0	6	0	4	0	1	0	0	1	6	0	3	0	10	0	10	0	4	0	3
ENSG00000197054.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000197056.5	1	2	1	1	2	1	1	1	1	1	0	1	1	0	0	1	1	0	1	3	6	5	0	5	0	1	1	3	0	5	2	3	2	6	3	9	0	2	0	7
ENSG00000197057.4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	6	0	3	0	2	0	0	0	18	0	1
ENSG00000197062.7	3	0	3	12	4	2	3	5	0	0	3	1	0	1	0	0	3	0	1	0	2	2	1	0	3	2	1	0	7	2	0	1	2	3	1	2	2	0	3	4
ENSG00000197063.6	4	0	4	0	5	0	4	1	0	0	1	0	1	0	1	0	1	0	2	0	4	0	2	0	5	0	2	1	1	0	1	0	3	0	3	0	4	0	3	0
ENSG00000197070.9	0	2	0	2	0	2	1	0	1	1	0	0	1	0	0	1	1	5	0	2	1	2	0	2	1	0	0	2	3	0	2	2	2	3	1	0	0	2	0	3
ENSG00000197077.8	12	40	2	0	9	17	5	11	5	2	2	2	5	12	11	10	6	24	2	5	4	26	13	18	1	3	18	33	3	7	10	26	3	19	13	10	11	51	4	24
ENSG00000197079.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197081.8	39	23	6	6	7	11	11	6	33	14	28	3	22	15	23	6	39	20	18	9	25	15	18	8	32	16	19	17	53	31	25	18	29	41	16	11	27	24	27	28
ENSG00000197083.7	0	0	1	3	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	2
ENSG00000197084.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197085.7	0	0	0	1	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197092.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197093.6	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4	1	0	0	0	0	0	0	2	0	3	1	1	0	1	0	1	0
ENSG00000197099.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197102.6	74	5	93	16	149	15	195	19	24	4	91	2	32	6	35	3	79	15	64	7	64	11	42	5	52	0	58	6	66	8	63	6	46	13	46	6	65	8	77	8
ENSG00000197106.6	3	1	11	10	29	8	11	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197110.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
