GeneID	SRR1957124.tab.exon	SRR1957124.tab.intron	SRR1957125.tab.exon	SRR1957125.tab.intron	SRR1957183.tab.exon	SRR1957183.tab.intron	SRR1957186.tab.exon	SRR1957186.tab.intron	SRR1957188.tab.exon	SRR1957188.tab.intron	SRR1957191.tab.exon	SRR1957191.tab.intron	SRR1957192.tab.exon	SRR1957192.tab.intron	SRR1957193.tab.exon	SRR1957193.tab.intron	SRR1957195.tab.exon	SRR1957195.tab.intron	SRR1957197.tab.exon	SRR1957197.tab.intron	SRR1957198.tab.exon	SRR1957198.tab.intron	SRR1957200.tab.exon	SRR1957200.tab.intron	SRR1957201.tab.exon	SRR1957201.tab.intron	SRR1957202.tab.exon	SRR1957202.tab.intron	SRR1957203.tab.exon	SRR1957203.tab.intron	SRR1957205.tab.exon	SRR1957205.tab.intron	SRR1957206.tab.exon	SRR1957206.tab.intron	SRR1957207.tab.exon	SRR1957207.tab.intron	SRR1957208.tab.exon	SRR1957208.tab.intron	SRR1957209.tab.exon	SRR1957209.tab.intron
ENSG00000160339.11	4	0	0	0	0	0	0	0	15	1	0	0	0	0	18	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000160345.8	2	0	0	0	2	0	6	0	0	0	0	0	1	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	8	0	1	0
ENSG00000160349.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160352.11	2	15	2	39	1	18	0	14	0	1	0	5	0	6	0	1	1	8	1	8	0	17	0	5	0	2	0	12	1	9	1	14	1	29	0	24	0	5	0	15
ENSG00000160360.7	2	5	9	11	13	13	53	40	1	1	8	2	3	0	0	1	4	11	2	1	6	7	2	0	0	1	3	2	5	1	1	3	6	8	0	0	4	4	2	4
ENSG00000160392.9	1	2	2	2	8	1	7	2	3	0	14	0	1	1	0	1	4	0	2	6	1	1	4	0	22	0	2	1	5	6	1	1	2	2	1	1	0	1	3	2
ENSG00000160396.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160401.10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	3	0
ENSG00000160408.10	6	3	3	9	15	11	7	7	3	1	2	0	3	7	5	0	9	8	5	3	1	3	2	3	2	0	4	2	12	14	6	6	6	9	3	6	12	15	7	7
ENSG00000160410.10	2	2	0	2	0	0	3	0	6	0	3	0	1	1	2	1	13	1	4	2	9	1	4	2	2	0	9	2	26	8	9	5	10	4	5	5	4	0	4	3
ENSG00000160439.11	0	0	0	0	3	1	2	1	1	1	3	1	2	0	0	0	3	0	14	28	2	1	1	1	1	0	2	0	1	0	3	1	2	1	3	1	3	1	1	0
ENSG00000160445.6	5	18	9	21	36	21	25	19	7	7	21	7	22	11	9	10	12	13	5	18	12	9	10	9	24	6	18	21	17	8	16	25	10	14	21	14	12	10	13	16
ENSG00000160446.14	1	0	0	0	0	0	0	0	1	0	0	0	4	0	3	0	0	0	1	0	5	0	3	0	1	0	3	0	1	0	2	0	0	0	1	0	2	1	0	0
ENSG00000160447.6	1	0	0	1	1	2	1	0	1	1	3	0	0	0	0	0	4	4	0	0	1	0	0	2	2	0	3	0	6	1	6	1	0	3	0	0	1	1	5	1
ENSG00000160460.11	1	5	17	44	39	70	32	46	1	0	4	0	0	0	0	1	0	2	0	0	4	2	2	1	1	6	0	0	0	2	3	1	0	1	0	0	0	5	1	2
ENSG00000160469.12	1	3	33	8	60	12	80	14	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	3	0	0	0	1	0	1	0	0	0	2	0	1
ENSG00000160471.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000160472.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000160505.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160539.4	5	9	4	17	6	10	4	12	0	0	27	10	1	1	0	0	2	1	0	0	1	3	1	2	71	45	1	0	1	2	0	2	0	0	0	2	0	0	3	6
ENSG00000160551.5	97	55	159	73	134	99	101	108	22	16	61	20	45	51	19	23	93	77	89	101	121	93	40	52	62	19	75	56	89	102	104	101	126	198	128	68	57	66	107	92
ENSG00000160563.9	2	61	1	46	1	43	5	61	0	10	3	17	1	29	0	10	1	60	3	60	3	88	0	36	2	21	4	61	2	61	2	85	4	140	0	43	2	69	3	84
ENSG00000160570.9	12	5	14	2	9	4	15	3	12	4	5	0	11	1	2	4	15	14	7	10	6	5	9	0	9	1	4	5	25	23	5	4	14	16	5	5	15	14	8	7
ENSG00000160584.11	10	186	26	335	39	382	17	147	9	140	7	49	17	183	8	139	14	308	25	576	13	278	7	144	14	141	12	231	20	309	13	313	14	540	10	373	9	344	21	341
ENSG00000160588.5	1	0	5	5	2	1	0	1	4	1	0	2	1	3	1	1	7	6	0	0	8	8	6	4	0	0	3	7	4	5	5	10	5	7	3	11	11	29	0	5
ENSG00000160593.13	2	1	4	2	1	0	0	0	6	1	1	0	2	1	1	1	29	13	0	2	0	2	3	2	0	0	12	7	39	18	8	7	7	6	3	2	5	4	5	1
ENSG00000160602.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000160606.6	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000160613.8	16	1	5	0	11	1	15	0	4	0	8	1	6	0	4	0	12	4	10	2	9	1	14	0	7	0	27	3	33	3	28	5	20	4	4	1	10	1	11	0
ENSG00000160633.8	18	31	9	22	17	29	21	24	6	10	6	6	7	24	7	9	11	37	15	34	14	31	10	16	9	6	10	39	22	38	8	25	9	63	9	29	9	38	13	43
ENSG00000160654.5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	2	0	0	0	1	0	2	0	22	1	1	2	75	11	0	0	0	0	0	1
ENSG00000160679.8	4	14	19	15	10	16	12	19	8	9	5	9	12	14	5	8	10	11	10	18	9	15	8	16	13	6	5	25	7	21	14	9	12	22	10	21	9	9	9	16
ENSG00000160683.4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	50	21	3	2	1	0	0	1	0	0	0	0
ENSG00000160685.9	24	22	5	2	7	18	2	4	12	2	15	3	22	10	8	7	15	11	14	10	27	13	31	14	14	0	68	45	27	22	21	11	6	10	17	14	21	20	9	11
ENSG00000160688.14	7	0	3	2	6	2	5	5	5	0	8	0	3	0	6	2	1	2	6	2	4	0	6	1	5	0	14	4	10	2	7	3	8	3	3	5	3	1	6	1
ENSG00000160691.14	24	5	1	2	2	1	1	0	29	4	15	4	13	2	6	0	14	8	25	6	13	4	8	1	6	0	15	7	21	7	10	4	12	5	7	3	7	4	11	4
ENSG00000160695.10	35	0	29	1	35	1	29	1	15	0	16	0	24	2	10	0	28	0	28	2	21	1	15	1	20	1	27	1	51	0	33	1	22	2	29	1	20	2	29	0
ENSG00000160703.11	5	2	2	0	3	3	4	0	3	1	11	2	5	1	1	0	8	0	0	2	7	2	4	3	13	3	5	2	8	1	8	1	2	2	3	6	2	0	4	4
ENSG00000160710.11	195	16	128	21	182	17	177	16	87	4	98	6	216	18	116	9	256	28	142	27	166	13	97	12	29	0	238	34	394	43	171	17	200	33	159	13	152	16	162	20
ENSG00000160712.8	8	27	1	6	4	9	1	3	51	41	8	5	16	40	53	71	39	70	5	3	9	21	4	6	31	13	18	25	38	38	26	33	13	15	6	5	10	25	14	34
ENSG00000160714.5	22	0	31	0	30	6	25	2	17	1	18	0	20	2	13	2	31	0	20	0	14	0	20	0	6	0	21	1	37	2	18	1	23	5	27	0	18	1	19	2
ENSG00000160716.4	1	0	3	0	9	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160741.12	6	3	7	3	5	4	10	4	3	0	3	0	4	7	1	0	6	7	7	5	3	2	0	3	2	0	4	4	13	7	6	3	7	5	4	1	4	2	4	3
ENSG00000160746.8	3	36	4	82	5	65	8	82	0	7	5	7	8	41	2	14	8	52	6	79	8	52	14	48	2	6	16	257	3	30	12	79	1	30	10	102	6	71	8	97
ENSG00000160752.10	26	22	3	3	8	4	10	5	28	5	7	0	4	2	5	4	9	3	4	5	6	3	8	6	2	0	15	4	5	3	4	5	6	6	6	1	7	3	1	6
ENSG00000160753.11	4	1	4	1	13	0	17	1	2	0	1	0	2	0	6	0	7	0	4	0	6	0	1	0	1	0	8	1	4	0	6	1	7	0	0	1	3	0	2	0
ENSG00000160766.10	0	0	0	0	7	0	4	2	0	0	0	0	1	0	1	0	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	1	2	6	0	2	0	0	3	0
ENSG00000160767.16	1	0	1	0	2	0	6	0	0	0	1	0	2	0	0	0	0	0	1	0	2	0	1	0	3	0	2	0	2	0	2	0	0	0	2	0	2	0	1	0
ENSG00000160781.11	1	0	21	1	41	2	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000160783.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160785.9	9	4	31	9	34	1	27	5	14	0	18	2	48	4	28	10	12	8	14	3	11	3	6	2	8	0	22	14	12	4	13	6	11	8	11	4	9	4	10	3
ENSG00000160789.15	37	24	8	20	12	19	13	74	34	5	80	7	37	6	16	4	81	44	54	29	38	23	35	11	35	2	62	11	50	7	66	10	17	13	44	13	52	116	54	65
ENSG00000160796.12	13	13	1	6	5	2	11	11	7	2	5	0	1	4	4	2	45	28	3	4	8	10	25	8	4	1	30	12	34	21	47	17	14	12	5	8	25	25	7	6
ENSG00000160799.7	15	44	7	12	5	11	7	20	3	6	7	9	8	20	3	13	6	31	9	35	6	21	9	22	6	3	6	51	9	45	9	29	6	42	5	19	4	33	9	27
ENSG00000160801.9	11	15	5	1	2	6	3	1	2	1	4	5	138	58	4	8	3	4	3	5	0	2	0	1	0	1	1	0	4	4	1	0	0	0	0	0	0	2	3	9
ENSG00000160803.7	9	3	10	4	16	0	33	2	5	1	10	1	5	0	7	1	13	2	13	4	17	0	6	3	21	0	14	4	13	0	15	4	6	4	7	3	9	1	7	5
ENSG00000160808.5	0	4	0	2	0	0	0	0	0	0	580	19	4	10	1	2	0	0	0	1	1	0	3	0	597	18	0	1	3	2	1	0	1	0	6	0	0	0	0	1
ENSG00000160818.12	6	0	4	0	5	1	11	0	2	0	2	0	7	0	2	0	2	0	4	0	5	1	6	0	10	0	8	0	6	0	10	0	7	1	5	0	2	1	3	0
ENSG00000160828.13	4	10	2	16	6	10	4	13	2	3	0	2	4	11	3	3	6	9	3	14	1	13	3	4	0	3	7	12	1	14	2	5	4	20	3	9	0	9	0	18
ENSG00000160838.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	0
ENSG00000160844.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160856.16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	2	2	43	27	3	3	2	5	1	2	0	0	0	0
ENSG00000160862.8	1	0	1	0	1	0	0	0	264	7	42	1	85	0	477	32	12	0	0	0	380	23	695	26	0	0	5	1	0	0	13	0	3	0	55	2	364	21	0	0
ENSG00000160867.10	4	0	0	0	0	0	0	1	25	1	2	0	9	8	16	1	15	1	0	0	0	0	0	0	0	0	15	1	5	2	4	0	0	0	0	0	0	0	0	0
ENSG00000160868.10	1	1	0	0	0	0	0	0	7	0	0	0	2	0	291	326	0	0	0	0	0	0	0	0	0	0	117	130	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000160870.8	0	0	0	0	0	0	2	0	363	91	1	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160877.5	0	6	2	9	19	2	16	5	7	0	5	1	13	6	1	1	6	2	4	5	3	5	3	0	6	1	7	3	6	13	4	6	4	10	2	1	4	11	1	2
ENSG00000160882.7	1453	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
ENSG00000160883.6	0	0	0	0	0	0	0	1	5	1	4	1	0	0	3	0	22	4	1	0	0	0	1	0	0	0	2	0	29	4	1	0	1	0	1	0	0	0	1	0
ENSG00000160886.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160888.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
ENSG00000160932.6	0	1	2	3	0	1	1	2	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0	0
ENSG00000160948.9	8	0	5	0	10	0	18	3	10	0	16	0	19	0	17	0	16	0	1	0	20	0	19	0	13	0	13	0	22	0	20	0	16	0	8	1	7	0	9	0
ENSG00000160949.12	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	1	0
ENSG00000160951.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160953.10	13	4	29	6	31	9	49	16	7	1	3	0	10	0	12	2	16	4	3	3	11	4	6	1	6	2	12	3	9	4	8	5	7	4	11	2	11	5	22	5
ENSG00000160957.8	2	0	0	0	2	0	3	0	4	0	0	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	4	0	1	0	5	0	9	0	0	0	0	0	0	1
ENSG00000160959.3	2	0	1	0	5	3	5	3	2	0	3	1	3	0	1	0	3	1	4	0	1	0	3	0	4	0	6	2	7	3	3	2	3	1	2	1	4	1	4	1
ENSG00000160961.7	0	8	2	7	3	14	3	17	0	1	0	2	2	1	2	2	5	9	1	6	0	6	2	5	0	0	1	6	0	9	0	6	1	11	0	5	0	5	6	10
ENSG00000160963.9	1	10	1	7	9	39	9	27	0	0	0	0	0	2	0	2	0	1	0	0	1	13	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	1
ENSG00000160972.5	2	3	0	0	5	0	8	2	9	0	11	0	4	0	2	0	3	2	1	1	2	1	10	1	6	0	8	4	2	0	7	4	1	1	4	1	3	2	2	1
ENSG00000160973.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160991.11	7	0	11	2	13	2	27	1	2	0	1	0	4	1	2	1	11	0	4	0	5	0	5	0	0	1	8	0	41	6	8	3	14	0	11	0	2	0	8	0
ENSG00000160993.3	2	1	7	0	5	0	3	3	1	0	0	0	7	1	2	0	3	0	4	0	1	0	3	0	5	0	1	0	5	0	4	0	8	2	4	0	1	0	9	1
ENSG00000160994.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160999.8	0	4	0	6	1	5	1	35	0	3	0	2	0	2	0	0	1	9	0	11	0	1	0	1	1	1	1	2	2	15	1	10	0	1	0	4	0	3	1	3
ENSG00000161010.10	3	3	2	16	3	9	0	7	0	1	0	1	1	1	0	2	0	3	0	3	0	0	2	2	0	0	0	7	2	12	1	3	3	4	1	6	0	6	0	4
ENSG00000161011.15	73	36	14	27	23	17	19	23	53	18	59	6	35	13	48	4	43	32	74	63	33	22	35	14	84	15	21	14	53	22	23	23	21	18	45	28	39	84	36	21
ENSG00000161013.12	27	2	7	4	7	3	26	6	13	0	24	0	30	3	28	2	25	2	8	1	11	1	30	1	9	0	86	11	14	1	26	1	6	0	6	2	9	0	10	0
ENSG00000161016.11	49	0	25	0	28	1	63	1	41	0	67	0	45	0	51	0	57	2	29	0	63	0	103	0	66	0	102	0	80	0	61	0	46	0	53	0	67	0	92	0
ENSG00000161021.7	16	34	9	55	8	44	14	45	5	2	8	5	9	14	3	7	21	17	6	18	17	13	5	13	13	14	15	25	21	28	14	19	24	45	8	15	6	12	15	13
ENSG00000161031.8	0	0	0	0	0	0	0	0	22	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161036.6	5	0	4	0	4	0	20	0	0	0	3	0	4	0	2	1	5	0	0	0	4	0	2	0	0	0	5	0	7	1	4	0	3	0	0	0	3	0	2	0
ENSG00000161040.12	1	9	0	3	0	2	1	5	0	0	0	0	0	7	0	0	1	12	0	1	0	11	0	1	0	0	0	1	0	2	1	17	2	21	1	19	0	21	0	8
ENSG00000161048.7	8	9	34	28	28	36	10	11	4	8	6	1	6	7	4	9	3	4	2	2	25	21	1	3	7	1	4	23	16	12	16	26	12	24	17	24	2	6	7	14
ENSG00000161055.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0	1	0	114	0	0	0
ENSG00000161057.6	5	3	2	15	0	9	1	3	0	3	0	4	0	5	1	4	1	9	1	6	1	5	0	7	1	3	2	10	0	7	0	4	0	10	1	11	2	4	0	8
ENSG00000161082.8	0	1	0	18	7	29	25	60	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0
ENSG00000161091.8	0	7	0	2	1	3	1	8	0	0	0	0	3	8	0	1	0	4	1	10	2	2	0	5	0	1	1	4	1	10	0	2	4	36	1	0	0	4	1	9
ENSG00000161103.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000161132.6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000161133.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000161179.9	0	0	0	0	4	0	4	0	0	0	0	0	5	0	0	0	1	0	1	0	1	0	1	0	0	0	4	0	4	0	1	0	1	0	4	0	0	0	0	0
ENSG00000161180.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161217.7	9	4	2	2	6	2	5	11	5	0	12	2	7	2	2	5	8	6	4	3	6	7	6	2	17	6	17	15	14	7	9	3	3	7	5	2	9	3	4	6
ENSG00000161243.4	1	0	4	28	5	14	8	18	5	0	3	2	3	5	0	2	1	3	0	0	5	3	2	0	0	1	1	1	1	0	2	0	0	0	2	1	3	4	2	3
ENSG00000161249.16	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	2	0	4	1	0	0	3	0	1	0	2	0	1	0	9	5	0	1	0	1
ENSG00000161265.10	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000161267.7	6	1	10	93	11	41	5	11	21	8	10	0	3	13	70	163	1	3	0	1	11	21	6	16	7	3	15	30	1	4	4	11	5	25	7	19	3	17	0	4
ENSG00000161270.15	0	0	1	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000161277.9	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	2
ENSG00000161281.6	8	0	3	0	4	0	2	0	0	0	81	1	2	1	1	0	7	0	1	0	1	0	6	0	81	1	5	0	2	2	2	0	1	0	2	0	3	0	7	0
ENSG00000161298.12	1	0	23	18	6	4	5	5	0	0	1	0	0	1	0	0	1	1	0	0	2	0	1	1	0	0	0	1	0	2	2	1	6	2	3	1	1	0	2	2
ENSG00000161326.8	13	4	4	3	4	3	10	4	4	1	11	1	7	0	12	0	5	6	11	3	7	2	4	0	6	1	2	0	6	2	6	1	9	5	10	7	11	10	3	1
ENSG00000161328.10	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	3	1	0	0	0	2	0	0	1	0	0	1	2	1	0	0	2	0	1	1	0	1	1	0
ENSG00000161381.9	0	1	3	0	4	7	3	13	0	1	5	2	0	0	0	0	2	8	0	1	2	2	2	3	2	0	2	3	0	5	4	4	16	81	1	1	4	9	9	18
ENSG00000161395.8	3	6	0	4	0	10	4	7	2	0	7	1	9	4	8	1	13	10	15	13	6	1	7	2	1	0	11	8	11	11	4	3	3	4	13	7	10	4	4	2
ENSG00000161405.12	1	1	0	0	0	0	0	0	1	0	2	0	2	1	1	2	10	13	0	1	0	2	1	4	0	0	4	10	56	104	8	42	45	126	0	3	3	23	1	4
ENSG00000161509.9	1	3	30	12	21	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	1	1
ENSG00000161513.7	57	36	2	4	1	1	3	2	1	0	0	0	0	0	1	0	4	2	1	0	1	2	0	0	0	0	1	0	8	3	3	0	0	3	1	1	1	0	1	0
ENSG00000161526.10	10	9	12	12	15	10	28	23	10	9	16	3	4	6	10	6	16	10	17	14	13	15	17	8	12	2	15	22	20	28	24	15	17	32	21	15	16	26	15	22
ENSG00000161533.7	42	12	18	5	23	9	40	10	34	6	41	5	79	24	86	24	31	6	29	21	42	14	31	5	45	1	93	62	45	11	53	18	21	11	29	10	21	22	40	10
ENSG00000161542.12	12	8	7	2	15	10	16	9	5	3	2	2	5	0	31	7	15	11	3	1	10	5	19	7	3	1	9	4	9	5	8	14	8	8	15	9	9	9	13	6
ENSG00000161551.8	1	7	1	29	1	29	1	10	0	0	1	3	0	3	0	5	1	7	0	6	4	66	0	9	0	3	2	6	2	11	0	15	2	7	0	20	0	4	1	12
ENSG00000161558.6	1	1	0	0	2	3	1	1	2	2	5	1	2	1	0	1	2	1	1	1	3	0	3	2	15	2	1	1	0	5	0	2	2	4	2	1	0	0	0	2
ENSG00000161572.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161573.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000161574.11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161583.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161594.6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000161609.5	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000161610.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161618.5	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	2	2	0	2	1	3	0	1	0	1	0	0
ENSG00000161634.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161640.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	0
ENSG00000161643.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
ENSG00000161647.14	2	4	15	44	9	14	14	18	0	1	14	25	0	0	0	0	5	10	0	1	4	11	2	2	0	0	4	4	0	2	3	9	0	1	1	6	2	4	3	4
ENSG00000161649.8	2	1	0	0	0	0	0	0	0	0	8	2	0	0	0	0	8	1	12	10	0	0	0	0	3	2	0	0	2	0	1	0	2	1	0	0	0	0	0	1
ENSG00000161652.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161653.6	1	0	0	0	1	0	0	0	22	1	0	0	8	0	14	0	1	0	0	0	1	0	0	0	0	0	6	2	0	0	1	0	0	0	4	1	0	0	0	0
ENSG00000161654.5	1	11	2	11	3	7	1	10	1	4	5	6	1	7	3	5	1	10	3	18	1	17	3	6	3	3	2	18	2	16	1	11	0	18	1	12	1	11	0	17
ENSG00000161664.2	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161671.12	0	1	1	2	2	1	4	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2	1	2	0	0	1	0	1	0	0	0	1	5	0	0	1	0	0
ENSG00000161677.7	0	0	1	1	1	5	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0
ENSG00000161681.11	0	3	15	11	20	10	13	35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0
ENSG00000161682.10	0	0	1	2	9	10	47	15	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1
ENSG00000161692.13	0	0	0	3	0	2	3	3	0	1	0	1	1	1	0	2	1	2	0	2	0	1	1	0	0	1	3	3	1	7	1	6	1	2	1	2	0	2	0	3
ENSG00000161714.7	6	1	8	6	15	2	11	1	1	1	17	7	1	0	0	0	8	2	6	1	3	1	6	1	39	7	5	0	0	1	20	5	0	0	0	0	5	10	5	2
